"Line","Hybrid_Name","Env","DTHD","DTMT","GY","Height"
"GID7175875","GID7175875","EHT",64.3333333,119.333333,5.26641552,86.6666667
"GID7175876","GID7175876","EHT",64.6666667,116.666667,5.52683255,91.3333333
"GID7175877","GID7175877","EHT",63.6666667,117,5.551386246,93
"GID7175891","GID7175891","EHT",76,126.333333,6.386951276,101.666667
"GID7175892","GID7175892","EHT",74.3333333,123,5.754511336,100
"GID7175894","GID7175894","EHT",81,130,4.398112033,103
"GID7175897","GID7175897","EHT",80,127.666667,6.32073173,101.333333
"GID7175901","GID7175901","EHT",73,119.666667,6.312547093,97.3333333
"GID7175911","GID7175911","EHT",73.6666667,123,6.222491828,107.666667
"GID7175914","GID7175914","EHT",80.3333333,125.666667,6.643250358,103.333333
"GID7175920","GID7175920","EHT",79,126.333333,6.353072388,102.666667
"GID7175924","GID7175924","EHT",78,125,6.235166243,107
"GID7175926","GID7175926","EHT",80,126.666667,6.51567194,107.666667
"GID7175927","GID7175927","EHT",82.3333333,128,4.486654303,100.333333
"GID7175931","GID7175931","EHT",82.6666667,129.666667,5.403320696,95.3333333
"GID7175951","GID7175951","EHT",80.3333333,127.333333,7.139739211,100
"GID7175970","GID7175970","EHT",78.3333333,126,7.553429574,104.666667
"GID7175976","GID7175976","EHT",72.3333333,119.666667,5.348072271,102
"GID7175977","GID7175977","EHT",72.6666667,127,6.754322634,98.6666667
"GID7175978","GID7175978","EHT",66.3333333,115.666667,5.771885452,92.6666667
"GID7175990","GID7175990","EHT",71,119.333333,6.370394028,95.6666667
"GID7175993","GID7175993","EHT",72,117.333333,5.767715391,103.333333
"GID7175994","GID7175994","EHT",75.6666667,126.666667,6.749114421,102.666667
"GID7175997","GID7175997","EHT",66.3333333,118.666667,6.014932289,99.3333333
"GID7176000","GID7176000","EHT",79,125.333333,6.717864481,103.333333
"GID7176002","GID7176002","EHT",76,125.666667,7.010275178,103.666667
"GID7176003","GID7176003","EHT",74.6666667,119,6.434382541,102.666667
"GID7176008","GID7176008","EHT",70.3333333,119,5.924709571,102.333333
"GID7176009","GID7176009","EHT",71.6666667,120,6.442566601,107.333333
"GID7176013","GID7176013","EHT",64,118.333333,5.818310994,94
"GID7176014","GID7176014","EHT",68.3333333,116.333333,5.762507358,105.666667
"GID7176015","GID7176015","EHT",72.3333333,119,5.856257388,103.666667
"GID7176016","GID7176016","EHT",72.6666667,121,6.816529372,101
"GID7176018","GID7176018","EHT",69,118,6.565334448,98.3333333
"GID7176027","GID7176027","EHT",79.6666667,127.666667,6.648024852,97.6666667
"GID7176029","GID7176029","EHT",76,124.666667,6.780364841,103
"GID7176031","GID7176031","EHT",73.6666667,125.666667,6.927686538,101.666667
"GID7176033","GID7176033","EHT",74,124.333333,6.572132442,105.333333
"GID7176036","GID7176036","EHT",84.3333333,129,6.847340974,102.333333
"GID7176039","GID7176039","EHT",77,124.666667,6.714899951,102
"GID7176043","GID7176043","EHT",93.6666667,132.333333,5.869882795,97.3333333
"GID7176044","GID7176044","EHT",78,127.333333,6.421745071,98.3333333
"GID7176047","GID7176047","EHT",69,117.333333,5.991186599,102
"GID7176049","GID7176049","EHT",72.6666667,122,6.202251524,101
"GID7176052","GID7176052","EHT",92.6666667,132,5.124126614,101.333333
"GID7176053","GID7176053","EHT",93,132,5.170257311,103.666667
"GID7176054","GID7176054","EHT",71.3333333,120.333333,6.095108341,98
"GID7176056","GID7176056","EHT",88.6666667,131.333333,5.811499339,101
"GID7176058","GID7176058","EHT",76.6666667,126.666667,6.796745401,105
"GID7176059","GID7176059","EHT",79,127,6.941834764,106.666667
"GID7176063","GID7176063","EHT",76.3333333,126.333333,6.467876491,100.333333
"GID7176067","GID7176067","EHT",72.3333333,119,5.762519551,101.666667
"GID7176068","GID7176068","EHT",74,125,6.862965581,101.333333
"GID7176070","GID7176070","EHT",73.3333333,124,5.909096944,96.3333333
"GID7176080","GID7176080","EHT",72.3333333,120,6.023680338,95.6666667
"GID7176087","GID7176087","EHT",61,112,4.191091034,91
"GID7176093","GID7176093","EHT",79.3333333,124.666667,4.871894731,94
"GID7176094","GID7176094","EHT",72.3333333,124,6.241620691,96.3333333
"GID7176097","GID7176097","EHT",71.3333333,120.333333,6.105459667,94
"GID7176104","GID7176104","EHT",73.3333333,121.666667,5.886709364,95.6666667
"GID7176109","GID7176109","EHT",63.6666667,113,4.333138091,93
"GID7176114","GID7176114","EHT",71,119,6.048912151,98
"GID7176119","GID7176119","EHT",62,108.666667,4.484923877,91
"GID7176152","GID7176152","EHT",58.6666667,110,6.11949268192727,94
"GID7176157","GID7176157","EHT",78.6666667,124.333333,5.873316937,98.3333333
"GID7176170","GID7176170","EHT",76,122.666667,5.203673967,98.3333333
"GID7176175","GID7176175","EHT",76,123.666667,5.085370331,101.333333
"GID7176179","GID7176179","EHT",79.3333333,125.333333,5.672424361,105.333333
"GID7176183","GID7176183","EHT",73.3333333,123.666667,6.089090754,100.333333
"GID7176271","GID7176271","EHT",79,125.666667,6.185073117,108.333333
"GID7176275","GID7176275","EHT",74.3333333,123,6.237156481,101.666667
"GID7176276","GID7176276","EHT",81.3333333,127.333333,6.167960177,105
"GID7176278","GID7176278","EHT",74.6666667,122.333333,5.473019541,107.333333
"GID7176279","GID7176279","EHT",76.3333333,123,5.889685904,111.666667
"GID7176280","GID7176280","EHT",78.3333333,124.666667,5.829418267,105.666667
"GID7176284","GID7176284","EHT",73.6666667,123.333333,5.535519631,104.333333
"GID7176288","GID7176288","EHT",75.3333333,124,6.141918661,103
"GID7176289","GID7176289","EHT",78.3333333,125,5.587603357,100
"GID7176291","GID7176291","EHT",73.3333333,123.666667,6.292960054,108
"GID7176293","GID7176293","EHT",70.3333333,120,6.052632751,108.333333
"GID7176301","GID7176301","EHT",83.6666667,126.333333,4.991621114,98.6666667
"GID7176304","GID7176304","EHT",72.3333333,116,5.932754834,101.666667
"GID7176306","GID7176306","EHT",71.6666667,120,5.893319477,103
"GID7176320","GID7176320","EHT",58.3333333,123,5.08379584,104.333333
"GID7176323","GID7176323","EHT",68,116.666667,5.263111204,95.3333333
"GID7176335","GID7176335","EHT",68,117.333333,5.5384089,97
"GID7176353","GID7176353","EHT",68.3333333,119.666667,6.112813597,99
"GID7176356","GID7176356","EHT",79.3333333,126.333333,7.396295627,102
"GID7176357","GID7176357","EHT",72.3333333,119.333333,5.69019499,100
"GID7176359","GID7176359","EHT",75,121.333333,7.091980354,104.333333
"GID7176362","GID7176362","EHT",74,124,6.964748384,102.666667
"GID7176370","GID7176370","EHT",74.3333333,121,6.358349414,101.333333
"GID7176374","GID7176374","EHT",67.3333333,115.666667,6.735587228,93
"GID7176379","GID7176379","EHT",66.6666667,112.666667,4.794361474,84.6666667
"GID7176397","GID7176397","EHT",74.3333333,126.333333,6.994510504,102.333333
"GID7176407","GID7176407","EHT",86,130,6.940938867,101.666667
"GID7176412","GID7176412","EHT",89.6666667,131.666667,6.05477832,106
"GID7176414","GID7176414","EHT",79.3333333,127,6.511624017,99
"GID7176416","GID7176416","EHT",88.3333333,132.333333,6.83826038,101.666667
"GID7176449","GID7176449","EHT",64.3333333,108.666667,4.697635834,91.6666667
"GID7176455","GID7176455","EHT",78.6666667,122.666667,6.010135864,105
"GID7176456","GID7176456","EHT",76.3333333,119.666667,5.937218894,101.666667
"GID7176513","GID7176513","EHT",72.6666667,115.333333,5.617123749,99
"GID7176522","GID7176522","EHT",72.6666667,120,6.627540112,98.3333333
"GID7176542","GID7176542","EHT",78,126,6.733194809,103
"GID7176554","GID7176554","EHT",77.3333333,122.333333,6.25790359,103.333333
"GID7176556","GID7176556","EHT",79.6666667,126,6.739147295,99.3333333
"GID7176563","GID7176563","EHT",86.3333333,130.333333,6.411766325,101
"GID7176565","GID7176565","EHT",83.6666667,129,6.910278022,95
"GID7176569","GID7176569","EHT",83,128.666667,6.980962385,102
"GID7176578","GID7176578","EHT",71,111.333333,5.364147505,94.6666667
"GID7176606","GID7176606","EHT",78.6666667,123.666667,6.742123595,90.3333333
"GID7176609","GID7176609","EHT",78.6666667,126,6.870843959,93
"GID7176610","GID7176610","EHT",80.6666667,127.666667,6.754772655,95.3333333
"GID7176611","GID7176611","EHT",85,128,6.746588019,99.3333333
"GID7176616","GID7176616","EHT",83,130,7.145397715,99
"GID7176617","GID7176617","EHT",84,131.333333,7.199713079,102
"GID7176618","GID7176618","EHT",83.3333333,132,7.172183109,100.333333
"GID7176626","GID7176626","EHT",83.3333333,130.666667,7.054623835,104
"GID7176633","GID7176633","EHT",72.6666667,124,6.762213532,106.333333
"GID7176635","GID7176635","EHT",76.6666667,126,6.740635895,106.333333
"GID7176637","GID7176637","EHT",75.3333333,125.666667,7.089593925,106
"GID7176643","GID7176643","EHT",81,126,6.397629985,97.3333333
"GID7176644","GID7176644","EHT",75.6666667,125,6.608195682,104.666667
"GID7176645","GID7176645","EHT",81.6666667,125.333333,6.367124045,102
"GID7176648","GID7176648","EHT",75.6666667,121.666667,6.386469409,101.666667
"GID7176663","GID7176663","EHT",86.3333333,131.333333,6.150954478,98
"GID7176668","GID7176668","EHT",84.3333333,129.666667,6.191132122,91.6666667
"GID7176669","GID7176669","EHT",77.6666667,125.666667,5.939610016,96
"GID7176676","GID7176676","EHT",77,124.333333,5.819074546,93
"GID7176680","GID7176680","EHT",70.6666667,117,5.485368576,94.3333333
"GID7176691","GID7176691","EHT",75,125,6.643851106,95.3333333
"GID7176693","GID7176693","EHT",74,125.666667,5.814609636,90.6666667
"GID7176695","GID7176695","EHT",80.6666667,126.666667,6.162824666,102.666667
"GID7176731","GID7176731","EHT",81.3333333,128.666667,6.879376362,101
"GID7176732","GID7176732","EHT",81,126.666667,6.862601256,101.333333
"GID7176743","GID7176743","EHT",74.6666667,123,6.394967286,101.666667
"GID7176751","GID7176751","EHT",80.6666667,129.333333,6.926217346,102.666667
"GID7176774","GID7176774","EHT",84.3333333,132,6.788602875,101.333333
"GID7176779","GID7176779","EHT",81.6666667,129,6.883806526,103.666667
"GID7176780","GID7176780","EHT",81.6666667,128.666667,7.015537692,100.333333
"GID7176781","GID7176781","EHT",78,125.333333,6.990240055,99
"GID7176796","GID7176796","EHT",71,116.666667,5.586966115,99
"GID7176817","GID7176817","EHT",76.6666667,121.666667,5.880458676,93.6666667
"GID7176838","GID7176838","EHT",81.6666667,127,6.430508347,107
"GID7176839","GID7176839","EHT",75.6666667,124.333333,5.531162538,99.3333333
"GID7176843","GID7176843","EHT",81.6666667,125.666667,5.563156902,93.6666667
"GID7176845","GID7176845","EHT",77.3333333,127.666667,6.009869083,96
"GID7176847","GID7176847","EHT",78,125.666667,5.967396826,101
"GID7176848","GID7176848","EHT",76.3333333,121.666667,5.988974189,99
"GID7176851","GID7176851","EHT",78.6666667,125,6.356533886,104.333333
"GID7176852","GID7176852","EHT",77,124.666667,5.956980249,100.666667
"GID7176853","GID7176853","EHT",75.6666667,122.666667,6.412337613,103
"GID7176854","GID7176854","EHT",80,127.666667,6.192099309,99
"GID7176855","GID7176855","EHT",76,124,5.704748339,102
"GID7176944","GID7176944","EHT",82,128.666667,6.118438913,105.333333
"GID7176957","GID7176957","EHT",75.3333333,122.666667,5.74716817,102.333333
"GID7176969","GID7176969","EHT",79.6666667,129,7.151921336,106
"GID7176996","GID7176996","EHT",73.6666667,123.333333,6.253111366,99
"GID7177015","GID7177015","EHT",75.6666667,127.333333,6.189867396,98
"GID7177017","GID7177017","EHT",72.3333333,123.333333,6.015760759,103.333333
"GID7177019","GID7177019","EHT",74.3333333,125,6.195820123,104
"GID7177034","GID7177034","EHT",83.3333333,132.666667,6.049242879,99.6666667
"GID7177038","GID7177038","EHT",84.3333333,132.333333,6.575284576,101.666667
"GID7177041","GID7177041","EHT",81.6666667,132.333333,6.087189273,100.333333
"GID7177042","GID7177042","EHT",83.3333333,130.333333,6.595490276,103
"GID7177080","GID7177080","EHT",75.6666667,123,5.64056225,106
"GID7177087","GID7177087","EHT",78,127.666667,6.08581707,104.333333
"GID7177089","GID7177089","EHT",79.6666667,127,6.111858766,107.333333
"GID7177100","GID7177100","EHT",78.3333333,124.333333,5.75918013,103
"GID7177103","GID7177103","EHT",78,126,6.623019493,106
"GID7177104","GID7177104","EHT",73,123.333333,6.313495523,108
"GID7177105","GID7177105","EHT",80,124,6.21310746,112.333333
"GID7177107","GID7177107","EHT",81.3333333,127,6.63641225,109.666667
"GID7177120","GID7177120","EHT",74.3333333,127,6.66915028,102.666667
"GID7177128","GID7177128","EHT",79,126,6.390876703,100.666667
"GID7177130","GID7177130","EHT",79.6666667,126.666667,5.404269733,105.333333
"GID7177160","GID7177160","EHT",70.3333333,113.666667,5.802335126,97.3333333
"GID7177165","GID7177165","EHT",74.6666667,123,6.352930216,104
"GID7177167","GID7177167","EHT",74,123.666667,6.653525913,104.333333
"GID7177176","GID7177176","EHT",58,108,4.25471664,99.3333333
"GID7177180","GID7177180","EHT",64.3333333,112,5.196680336,96.3333333
"GID7177198","GID7177198","EHT",80,127,7.02870051,105.666667
"GID7177238","GID7177238","EHT",75,123,5.03330928,107.666667
"GID7177245","GID7177245","EHT",57.3333333,106,4.57780685,89
"GID7177273","GID7177273","EHT",88,131.666667,5.62096188,99.3333333
"GID7177274","GID7177274","EHT",81,128.333333,6.780351286,106.333333
"GID7177275","GID7177275","EHT",88.6666667,132.666667,6.0277289,99
"GID7177281","GID7177281","EHT",87.6666667,131.333333,5.915296195,99.6666667
"GID7177282","GID7177282","EHT",85,130.666667,6.257122394,103.666667
"GID7177284","GID7177284","EHT",80,127.333333,6.19908709,100
"GID7177285","GID7177285","EHT",81,129.333333,6.085247787,101
"GID7177343","GID7177343","EHT",74,123,6.760842877,103
"GID7177344","GID7177344","EHT",76,126.333333,6.82929524,103
"GID7177345","GID7177345","EHT",82.6666667,128.666667,5.590619146,98.6666667
"GID7177375","GID7177375","EHT",83.3333333,130.333333,6.11949268192727,107.333333
"GID7177389","GID7177389","EHT",74.6666667,123.666667,6.269576397,107
"GID7177390","GID7177390","EHT",82,128.333333,6.15052876,98.3333333
"GID7177391","GID7177391","EHT",74.3333333,124,6.155737124,105
"GID7177398","GID7177398","EHT",76.3333333,124,6.473640664,101
"GID7177404","GID7177404","EHT",82.3333333,128,7.12245039,105
"GID7177406","GID7177406","EHT",84.6666667,129.333333,6.39105142,101.666667
"GID7177407","GID7177407","EHT",83,127.666667,6.074087117,104.333333
"GID7177409","GID7177409","EHT",84.3333333,128.666667,6.585992147,103.666667
"GID7177410","GID7177410","EHT",76.6666667,126,6.267539844,102.666667
"GID7177413","GID7177413","EHT",74,123.333333,6.789116874,105.666667
"GID7177415","GID7177415","EHT",72.3333333,120.333333,6.272748237,105
"GID7177420","GID7177420","EHT",74.6666667,120.666667,5.57572056,98.3333333
"GID7177422","GID7177422","EHT",77.6666667,124.666667,4.698892664,99.3333333
"GID7177423","GID7177423","EHT",74.3333333,124,6.24279064,107.333333
"GID7177425","GID7177425","EHT",73.3333333,122.666667,5.96005282,99.3333333
"GID7177427","GID7177427","EHT",79.3333333,128,5.951868184,102.333333
"GID7177432","GID7177432","EHT",78.3333333,127,6.24651088,104.666667
"GID7177433","GID7177433","EHT",80,129,6.49055891,98.6666667
"GID7177435","GID7177435","EHT",82,130,6.538921607,105
"GID7177458","GID7177458","EHT",81.6666667,128.333333,5.836541,103.333333
"GID7177516","GID7177516","EHT",75,124.333333,5.41466606,107
"GID7177540","GID7177540","EHT",77.6666667,126.666667,6.64829709,102.666667
"GID7177545","GID7177545","EHT",82.6666667,130.333333,6.27627312,103.5
"GID7177555","GID7177555","EHT",80.6666667,127.333333,6.196659817,108.333333
"GID7177559","GID7177559","EHT",77.6666667,125.666667,6.064219907,105
"GID7177562","GID7177562","EHT",73.6666667,123.666667,5.871511604,106.666667
"GID7177563","GID7177563","EHT",82.6666667,128.333333,6.024975483,100.666667
"GID7177569","GID7177569","EHT",79,125.666667,5.874412378,107.666667
"GID7177570","GID7177570","EHT",81.3333333,128.333333,5.598446087,103.333333
"GID7177571","GID7177571","EHT",75.6666667,123.666667,5.806940367,103
"GID7177577","GID7177577","EHT",75.6666667,124.333333,5.800987434,105.333333
"GID7177591","GID7177591","EHT",77.3333333,125,5.750392524,109.333333
"GID7177601","GID7177601","EHT",75,125,6.318100887,105.333333
"GID7177603","GID7177603","EHT",72.6666667,119,5.856791584,100.666667
"GID7177609","GID7177609","EHT",64.6666667,111,4.89771428,95.6666667
"GID7177621","GID7177621","EHT",72.6666667,121,5.463190644,103
"GID7177630","GID7177630","EHT",71.6666667,115,4.76155337,99
"GID7177632","GID7177632","EHT",80.3333333,124.333333,5.542906508,104.666667
"GID7177634","GID7177634","EHT",77,122.666667,6.01452952,108.666667
"GID7177636","GID7177636","EHT",77.3333333,123.333333,5.58595855,106.666667
"GID7177646","GID7177646","EHT",75.6666667,124,5.999649034,104
"GID7177647","GID7177647","EHT",73.3333333,125.333333,6.080006397,104.333333
"GID7177648","GID7177648","EHT",80.6666667,124.666667,6.147045952,103.333333
"GID7177649","GID7177649","EHT",81,128,6.615795482,102
"GID7177651","GID7177651","EHT",82.6666667,129,6.205527923,102.333333
"GID7177662","GID7177662","EHT",70.6666667,116.333333,5.482312929,101.666667
"GID7177664","GID7177664","EHT",79.3333333,125.333333,6.512818959,107.333333
"GID7177673","GID7177673","EHT",82.3333333,128.333333,6.599128716,104
"GID7177675","GID7177675","EHT",81.3333333,126.666667,6.522491746,102.666667
"GID7177683","GID7177683","EHT",68.6666667,112.333333,5.324575199,98
"GID7177684","GID7177684","EHT",66,112,5.050021896,97
"GID7177691","GID7177691","EHT",71.3333333,121.333333,5.061926713,98
"GID7177696","GID7177696","EHT",70.6666667,115,5.778444106,104.666667
"GID7177703","GID7177703","EHT",75.3333333,125.333333,6.386331529,97.3333333
"GID7177745","GID7177745","EHT",75.6666667,126,6.592711953,107
"GID7177746","GID7177746","EHT",77,125.666667,6.466224317,104.666667
"GID7177749","GID7177749","EHT",70.6666667,121.333333,6.106105013,101.666667
"GID7177777","GID7177777","EHT",69.6666667,118,5.611313407,103.333333
"GID7177779","GID7177779","EHT",81.6666667,127.333333,6.481849437,108.666667
"GID7177794","GID7177794","EHT",70,118.666667,6.096432467,101.666667
"GID7177804","GID7177804","EHT",72,119.666667,6.215480223,109.333333
"GID7177809","GID7177809","EHT",74.3333333,120.666667,5.571879253,112.666667
"GID7177823","GID7177823","EHT",76.6666667,127.666667,6.603873313,109.666667
"GID7177834","GID7177834","EHT",60,108.333333,4.544349677,93.3333333
"GID7177872","GID7177872","EHT",83.3333333,129.666667,7.23854622,106
"GID7177874","GID7177874","EHT",80.3333333,127.333333,6.53839725,108.333333
"GID7177875","GID7177875","EHT",82,131.666667,7.25640328,106.666667
"GID7177888","GID7177888","EHT",78.6666667,125,5.63363531,107.333333
"GID7177962","GID7177962","EHT",68.3333333,115.333333,5.616986226,101
"GID7177967","GID7177967","EHT",65,113.333333,5.455527923,98.3333333
"GID7177980","GID7177980","EHT",76.3333333,123,6.268028013,106.333333
"GID7178281","GID7178281","EHT",86,129.666667,6.671523794,106
"GID7178310","GID7178310","EHT",85.6666667,129.333333,6.30545249,107.333333
"GID7178348","GID7178348","EHT",70.3333333,121,6.179485623,96.6666667
"GID7178353","GID7178353","EHT",72,124.333333,6.191390653,99.6666667
"GID7178365","GID7178365","EHT",59.6666667,108.333333,4.648220503,91
"GID7178369","GID7178369","EHT",71.6666667,118.666667,5.438694707,100.333333
"GID7178379","GID7178379","EHT",70.6666667,116,4.934230767,99
"GID7178382","GID7178382","EHT",79,126,6.283188797,106
"GID7178393","GID7178393","EHT",77,125,5.912652827,105.333333
"GID7178396","GID7178396","EHT",78,126.333333,5.769795857,104.666667
"GID7178422","GID7178422","EHT",70.6666667,116,5.779550561,105.666667
"GID7178423","GID7178423","EHT",72.6666667,119.666667,5.749044591,109.333333
"GID7178454","GID7178454","EHT",79.6666667,128,6.969720081,104.666667
"GID7178464","GID7178464","EHT",86,130.333333,5.485344868,108.333333
"GID7178466","GID7178466","EHT",86.3333333,131.333333,5.733857231,106.333333
"GID7178502","GID7178502","EHT",75.6666667,126.333333,4.282671291,97.6666667
"GID7178503","GID7178503","EHT",73.3333333,124.666667,6.157986709,100
"GID7178525","GID7178525","EHT",80.3333333,128.333333,6.060326534,97
"GID7178526","GID7178526","EHT",84,129,5.494044706,96.6666667
"GID7178536","GID7178536","EHT",79.6666667,126.333333,6.280192654,108.333333
"GID7178541","GID7178541","EHT",76.3333333,127.333333,6.2538271,106.333333
"GID7178551","GID7178551","EHT",73,121,6.25754722,97.6666667
"GID7178554","GID7178554","EHT",68.3333333,117.333333,5.823023583,97
"GID7178555","GID7178555","EHT",70.3333333,117,6.44579128,101.666667
"GID7178596","GID7178596","EHT",72.3333333,117,5.972577337,104
"GID7178598","GID7178598","EHT",78.3333333,125.333333,6.1920717,100
"GID7178612","GID7178612","EHT",85,129,5.953232213,106.333333
"GID7178623","GID7178623","EHT",60.6666667,114.666667,5.115553744,95
"GID7178630","GID7178630","EHT",71.6666667,122,6.958559654,102.333333
"GID7178631","GID7178631","EHT",73.6666667,121.666667,7.031476018,108
"GID7178632","GID7178632","EHT",71.3333333,121,6.256922714,105.333333
"GID7178641","GID7178641","EHT",74.6666667,125.333333,6.352904744,106
"GID7178642","GID7178642","EHT",70.3333333,121.666667,5.673589441,105.666667
"GID7178650","GID7178650","EHT",79.3333333,126.666667,6.442190834,101.666667
"GID7178651","GID7178651","EHT",79.6666667,126,6.938493369,103.666667
"GID7178676","GID7178676","EHT",79.6666667,129,7.242064405,94.6666667
"GID7178677","GID7178677","EHT",78,127.666667,6.463790435,106.666667
"GID7178679","GID7178679","EHT",77.6666667,126.333333,6.535963132,101.333333
"GID7178680","GID7178680","EHT",78.6666667,127.333333,6.593254495,106
"GID7178687","GID7178687","EHT",78,129,6.704117889,106.666667
"GID7178691","GID7178691","EHT",80.6666667,129.666667,6.391769008,108
"GID7178692","GID7178692","EHT",80,130.333333,6.678076282,106.666667
"GID7178712","GID7178712","EHT",62,115,4.941469039,96.6666667
"GID7178727","GID7178727","EHT",79.3333333,128.333333,5.852927402,100.666667
"GID7178731","GID7178731","EHT",71.3333333,120.666667,6.494296825,106.333333
"GID7178734","GID7178734","EHT",79,126.666667,5.623017219,109
"GID7178740","GID7178740","EHT",85,133,6.177218429,91.6666667
"GID7178742","GID7178742","EHT",82.3333333,132,5.896029648,100.666667
"GID7178743","GID7178743","EHT",83.6666667,131.666667,5.624391156,96.6666667
"GID7178764","GID7178764","EHT",80.6666667,128.666667,6.407220144,109
"GID7178768","GID7178768","EHT",65,115.333333,5.660503165,92
"GID7178769","GID7178769","EHT",84,130,6.344629549,110
"GID7178773","GID7178773","EHT",80.3333333,127.333333,6.393390075,106
"GID7178774","GID7178774","EHT",81,126,6.529550771,105
"GID7178777","GID7178777","EHT",81.3333333,127.666667,7.043687861,103.666667
"GID7178783","GID7178783","EHT",81.3333333,132,6.468002496,104
"GID7178786","GID7178786","EHT",66,120,5.592258252,98.6666667
"GID7178788","GID7178788","EHT",69,122,5.430800312,100.666667
"GID7178791","GID7178791","EHT",66.6666667,121,4.975443039,99.6666667
"GID7178794","GID7178794","EHT",68.6666667,121.333333,5.704878748,97.3333333
"GID7178798","GID7178798","EHT",80.3333333,131,5.80380526,103.666667
"GID7178801","GID7178801","EHT",73,126.333333,6.353419462,95.6666667
"GID7178802","GID7178802","EHT",74.3333333,124.666667,6.506693492,99.3333333
"GID7178805","GID7178805","EHT",66.6666667,117.666667,6.047615552,104
"GID7178815","GID7178815","EHT",83,129.666667,5.664310817,95.3333333
"GID7178817","GID7178817","EHT",82.6666667,129,4.893547593,95.6666667
"GID7178820","GID7178820","EHT",80.6666667,131,6.11949268192727,103.333333
"GID7178822","GID7178822","EHT",79,129,5.416612987,101.333333
"GID7178833","GID7178833","EHT",82,129.666667,6.668845017,100.333333
"GID7178834","GID7178834","EHT",79.6666667,133.333333,6.709023713,107
"GID7178836","GID7178836","EHT",84.6666667,134.333333,6.250690773,116.666667
"GID7178837","GID7178837","EHT",79.3333333,133.333333,6.398012137,109
"GID7178862","GID7178862","EHT",67.6666667,117.333333,4.935958197,102.333333
"GID7178863","GID7178863","EHT",83.6666667,134.333333,4.04979774,103.666667
"GID7178870","GID7178870","EHT",84,129.666667,4.927774133,103.333333
"GID7178871","GID7178871","EHT",84.6666667,128.666667,6.200839497,105.666667
"GID7178878","GID7178878","EHT",70.3333333,118,5.892060223,104.333333
"GID7178880","GID7178880","EHT",75.6666667,124,6.316167313,109.333333
"GID7178886","GID7178886","EHT",76,125.333333,6.118314642,111.666667
"GID7178912","GID7178912","EHT",70.3333333,120.333333,6.694206829,106.666667
"GID7178936","GID7178936","EHT",80,129,6.796141526,105
"GID7178946","GID7178946","EHT",75.6666667,126,6.432302282,107
"GID7178951","GID7178951","EHT",87.3333333,131.666667,4.993290112,104
"GID7179002","GID7179002","EHT",80,125.666667,6.172629736,101.333333
"GID7179005","GID7179005","EHT",77,124.666667,6.493314432,108.333333
"GID7179061","GID7179061","EHT",80.6666667,131,5.891618459,105.333333
"GID7179063","GID7179063","EHT",80,131.333333,5.674868318,98.6666667
"GID7179073","GID7179073","EHT",66.6666667,121.333333,5.198677681,105
"GID7179085","GID7179085","EHT",83.3333333,132.333333,6.218023378,107.666667
"GID7179107","GID7179107","EHT",77,125.333333,5.488856741,105.666667
"GID7179113","GID7179113","EHT",84.6666667,131.333333,4.835582771,100.666667
"GID7179114","GID7179114","EHT",79,128.333333,6.554332801,108
"GID7179115","GID7179115","EHT",80,128,6.229184164,104.666667
"GID7179117","GID7179117","EHT",76.3333333,123.666667,6.428588861,98.6666667
"GID7179119","GID7179119","EHT",78,127.666667,6.581862558,104.666667
"GID7179122","GID7179122","EHT",80.3333333,127,6.622797026,110.333333
"GID7179130","GID7179130","EHT",84.3333333,131,5.117902872,108.666667
"GID7179131","GID7179131","EHT",81,127,5.809541344,108.333333
"GID7179136","GID7179136","EHT",79,126.666667,6.464303464,108
"GID7179152","GID7179152","EHT",76,124,6.283511266,110.333333
"GID7179153","GID7179153","EHT",77,126.666667,6.396921082,105.666667
"GID7179172","GID7179172","EHT",78.6666667,127.333333,6.305055832,105.333333
"GID7179181","GID7179181","EHT",76.6666667,126,7.226930649,105
"GID7179214","GID7179214","EHT",84.3333333,130,5.911454286,102.333333
"GID7179228","GID7179228","EHT",79,128,6.231395436,103.666667
"GID7179231","GID7179231","EHT",74.6666667,122.666667,6.341528916,104.666667
"GID7179240","GID7179240","EHT",78.6666667,127.333333,6.777210755,107.333333
"GID7179241","GID7179241","EHT",73.6666667,124,5.661476281,104.333333
"GID7179248","GID7179248","EHT",78,127.333333,6.454631401,109.333333
"GID7179249","GID7179249","EHT",76.6666667,126.666667,6.588559764,108.666667
"GID7179252","GID7179252","EHT",77.3333333,125.333333,6.299103106,109
"GID7179253","GID7179253","EHT",76.3333333,125.333333,6.002972136,107.333333
"GID7179791","GID7179791","EHT",78,127.666667,6.73353882,105.666667
"GID7179792","GID7179792","EHT",77.6666667,127.333333,6.07133585,109.666667
"GID7179793","GID7179793","EHT",76,126.333333,6.290086213,109.333333
"GID7179794","GID7179794","EHT",78.6666667,127.333333,6.233538576,108.333333
"GID7179799","GID7179799","EHT",77.6666667,126.666667,6.069104303,109
"GID7179800","GID7179800","EHT",77.6666667,128.333333,6.481306333,108
"GID7179805","GID7179805","EHT",79.3333333,128,6.138300393,107.666667
"GID7179807","GID7179807","EHT",76.3333333,126.666667,5.920294786,102
"GID7179809","GID7179809","EHT",73.6666667,126,6.501396086,104.333333
"GID7179810","GID7179810","EHT",78.3333333,127.333333,6.275949783,106
"GID7179811","GID7179811","EHT",76.3333333,128,6.638301146,107.333333
